company_name,job_title,company_location,company_rating,salary,job_type,job_desc,apply_link
US Department of the Air Force - Agency Wide,PROGRAM ANALYST -- DIRECT HIRE AUTHORITY,"Kirtland AFB, NM",4.5 out of 5,"$63,091 - $98,305 a year","Part time, Full time","Serves as a Program Analyst, within the Strategic Planning & Programs Branch. Assists the Directorate's Senior Planner in all the following areas:  ARE YOU USING YOUR EDUCATION TO QUALIFY? You MUST provide transcripts to support your educational claims. Education must be accredited by an accrediting institution recognized by the U.S. Department of Education.  FOREIGN EDUCATION: Education completed in foreign colleges or universities may be used to meet the requirements. You must show proof the education credentials have been deemed to be at least equivalent to that gained in conventional U.S. education program. It is your responsibility to provide such evidence when applying. Benefits A career with the U.S. government provides employees with a comprehensive benefits package. As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. Opens in a new windowLearn more about federal benefits.  Review our benefits Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent. Contact the hiring agency for more information on the specific benefits offered. You will be evaluated for this job based on how well you meet the qualifications above. Your resume is the key means we have for evaluating your skills, knowledge, and abilities as they relate to this position. Therefore, we encourage you to be clear and specific when describing your experience. You should list any relevant performance appraisals and incentive awards in your resume as that information may be taken into consideration during the selection process. If selected, you may be required to provide supporting documentation. Your resume must show relevant experience, job title, duties and accomplishments. Your resume must show complete information for each job entry to support minimum qualifications. The following information should be provided in your resume, but it is acceptable to provide elsewhere in your application package: employer's name, starting and end dates (Month/Year), hours per week, and pay plan, series and grade level (e.g. GS-0343-12) for relevant federal experience.  Click the apply button and attach the documents for a complete application package that consist of uploading resume, transcripts, certifications, and other documents such as Vet Docs (DD214), SF-50, etc.   *FAILURE TO SUBMIT A COMPLETE APPLICATION PACKAGE WILL RESULT IN AN INELIGIBLE RATING AND LOSS OF CONSIDERATION* Benefits A career with the U.S. government provides employees with a comprehensive benefits package. As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. Opens in a new windowLearn more about federal benefits.  Review our benefits Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent. Contact the hiring agency for more information on the specific benefits offered. Required Documents As a new or existing federal employee, you and your family may have access to a range of benefits. Your benefits depend on the type of position you have - whether you're a permanent, part-time, temporary or an intermittent employee. You may be eligible for the following benefits, however, check with your agency to make sure you're eligible under their policies. Interested applicants are required to submit (1) a resume not to exceed 4 pages, (2) an optional written response, not to exceed 2 pages, addressing how you meet the qualifications and competencies required and why you wish to be considered for the position (3) SF50 (if applicable), and (4) DD214 (if applicable).  NOTE: YOU MUST SUBMIT A COPY OF YOUR UNOFFICIAL TRANSCRIPTS FOR INITIAL APPLICATION. HOWEVER, IF SELECTED YOU WILL BE REQUIRED TO SUBMIT YOUR OFFICIAL TRANSCRIPTS. Education must be accredited by an accrediting institution recognized by the U.S. Department of Education in order for it to be credited towards qualifications. Therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the U.S. Department of Education. Failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating. How to Apply Click APPLY NOW to complete an application and upload resume (PDF or Word Doc) and/or additional documents (Transcripts, certifications, Vet Docs (DD214), SF-50).  To receive additional information about current and future job openings with AFCS via email notification, please register at www.Afciviliancareers.com and sign up to ""Get Career Updates.""  Equal Opportunity Employer. U.S. citizenship required. Must be of legal working age. For additional information on direct hire opportunities with the Air Force please click here. Fair and Transparent The Federal hiring process is set up to be fair and transparent. Please read the following guidance. Interested applicants are required to submit (1) a resume not to exceed 4 pages, (2) an optional written response, not to exceed 2 pages, addressing how you meet the qualifications and competencies required and why you wish to be considered for the position (3) SF50 (if applicable), and (4) DD214 (if applicable).  NOTE: YOU MUST SUBMIT A COPY OF YOUR UNOFFICIAL TRANSCRIPTS FOR INITIAL APPLICATION. HOWEVER, IF SELECTED YOU WILL BE REQUIRED TO SUBMIT YOUR OFFICIAL TRANSCRIPTS. Education must be accredited by an accrediting institution recognized by the U.S. Department of Education in order for it to be credited towards qualifications. Therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the U.S. Department of Education. Failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating. U.S. Citizens, Nationals or those who owe allegiance to the U.S.",https://www.indeed.com/cmp/US-Department-of-the-Air-Force---Agency-Wide?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spb7cs23jv000&fromjk=5a61c5384901721c
Franklin Mint Federal Credit Union,Business Systems Analyst/Hybrid,"Chadds Ford, PA 19317",3.7 out of 5,,Full time, Summary Key Responsibilities Education/Experience Other Qualifications Strong demonstrated abilities required: Also required: Physical Requirements Other Duties,https://www.indeed.com/cmp/Franklin-Mint-Federal-Credit-Union-1?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spbd9hi0jv808&fromjk=3106c2e9ad2967ff
HOUSING PRESERVATION & DVLPMNT,Data Analyst for the Division of Property Management & Client Services,"100 Gold Street, New York, NY 11201",4.0 out of 5,"$59,116 - $67,983 a year",Full time,"Location NYC-ALL BOROS Department DPM A/C 1. A baccalaureate degree from an accredited college and two years of experience in community work or community centered activities in an area related to the duties described above; or  2. High school graduation or equivalent and six years of experience in community work or community centered activities in an area related to the duties as described above; or  3. Education and/or experience which is equivalent to ""1"" or ""2"" above. However, all candidates must have at least one year of experience as described in ""1"" above. The City of New York is an inclusive equal opportunity employer committed to recruiting and retaining a diverse workforce and providing a work environment that is free from discrimination and harassment based upon any legally protected status or protected characteristic, including but not limited to an individual's sex, race, color, ethnicity, national origin, age, religion, disability, sexual orientation, veteran status, gender identity, or pregnancy.  1. A baccalaureate degree from an accredited college and two years of experience in community work or community centered activities in an area related to the duties described above; or  2. High school graduation or equivalent and six years of experience in community work or community centered activities in an area related to the duties as described above; or  3. Education and/or experience which is equivalent to \""1\"" or \""2\"" above. However, all candidates must have at least one year of experience as described in \""1\"" above. The City of New York is an inclusive equal opportunity employer committed to recruiting and retaining a diverse workforce and providing a work environment that is free from discrimination and harassment based upon any legally protected status or protected characteristic, including but not limited to an individual's sex, race, color, ethnicity, national origin, age, religion, disability, sexual orientation, veteran status, gender identity, or pregnancy. Job ID 638753 Title code 56058 Civil service title COMMUNITY COORDINATOR Title classification Non-Competitive-5 Business title Data Analyst for the Division of Property Management & Client Services Posted until 2024-07-20 Number of positions 1 Work location 100 Gold Street",https://www.indeed.com/cmp/City-of-New-York?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spbjf6h3lm805&fromjk=8fcf1d7b0d38558f
Teledyne Technologies Inc.,Business Analyst,"Huntsville, AL",3.1 out of 5,,Full time,,https://www.indeed.com/cmp/Teledyne-Flir?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spbpnsgo5a800&fromjk=9dc46f1c313b581b
Brown Technologies Incorporated,Configuration/Data Management Analyst – San Antonio,"San Antonio, TX 78234",,,Full time,"Brown Technologies is a rapidly growing company with a proven record of success supporting complex cutting-edge development programs. We are an employee-centric company that understands the individuals that comprise our workforce are our most important asset and are recognized as one of ""The Best Place for Working Parents"" in Huntsville, AL. Come join our team of experienced, dedicated, and committed professionals whose focus is to solve the mission-critical problems of our customers. Brown Technologies is seeking a motivated and conscientious individual to be a Configuration/Data Management Analyst having a bachelor's degree and 2 years of related experience to join our team. Two years of equivalent experience can be substituted for the bachelor’s degree. The duty location for this position is San Antonio, TX. The candidate will perform basic configuration and data management assignments requiring the use of applied concepts, principles, theories, practices, and techniques.",https://www.indeed.com/cmp/Brown-Technologies-Incorporated?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spc001h3n781q&fromjk=4dff5cf1144f6ba8
"County of Napa, CA",Staff Service Analyst I (Office of Emergency Services),"1535 Airport Boulevard, Napa, CA 94558",,"$88,545.60 - $106,601.60 a year",Full time,"Napa County is home to 140,000 residents who share a strong sense of community and a legacy of preserving and protecting our rich agricultural heritage.  Located in the heart of California's preeminent wine region, the Napa Valley is also part of the dynamic San Francisco Bay Metropolitan Area. With its sunny Mediterranean climate and proximity to the mountains and ocean, the Valley offers residents easy access to virtually unlimited shopping, dining, cultural and recreational opportunities.  The Napa Valley's strategic location, natural and cultural resources, history of responsible land use planning and attractive quality of life provide the ideal mix of small town living and big city amenities.  As an organization, Napa County is dedicated to improving the lives of our citizens and reflecting the best of the community's values: Respect, Accountability, Dedication, Integrity and Innovation. Learn more HERE. About the Position Napa County is seeking a skilled Staff Services Analyst I to join Napa County's Office of Emergency Services Division. This is an opportunity to provide comprehensive technical support in a fast-paced environment. This is the entry-level position. You will gain experience through progressively challenging tasks in one or more administrative service areas.  Ideal Candidate: Research Savvy Data Analyst Quick Learner Team Player Strong Communicator  The Staff Services Analyst I (OES) is the entry level of the series. Incumbents perform analysis tasks of increasing difficulty in one or more areas of administrative services and perform analytical duties of a more routine, repetitive nature. Staff Services Analyst I (OES) general administration, fiscal, legislative, personnel, program and data processing, and systems analysis; conduct a variety of special projects involving research, data collection, and analysis; and prepare and maintain reports on assigned projects.  This recruitment is being conducted to fill one full-time vacancy in the Office of Emergency Services Division. The list established by this recruitment may also be used to fill future full-time, part-time, limited term, and extra help vacancies for up to one year.  To learn more about the Office of Emergency (OES), click here - OES  Position Requirements Education and Experience: Any combination of education and experience that would likely provide the required knowledge, skills, and abilities is qualifying. A typical way to obtain the knowledge, skills, and abilities would be:  Experience: No related experience is required.  Education: Equivalent to graduation from college with major course work in business administration, public administration, systems analysis, accounting, or related field. (Responsible supervisory or higher-level experience performing a variety of difficult analytical work, which includes the independent research, analysis, and preparation of reports, in any of the following areas: administrative, management, personnel, fiscal, budgetary, or data processing may be substituted for the required education on a year-for-year basis.)  License or Certificate*: Possession of a valid California Driver's License.  To view the full job description, including the example of duties, please click here: Staff Services Analyst I.  Napa County employees automatically become Disaster Service Workers. This means that when Napa County experience emergencies (earthquakes, wildfire, power outage, etc.) you may be asked to pivot from your regular duties to provide critical services to those affected by the emergency (Cal. Gov. Code § 3101.)  Benefits Learn more about the benefits package for this position HERE.  ADA Accommodation Applicants requiring accommodation during the application and/or selection process pursuant to the Americans with Disabilities (ADA) Act should contact County of Napa Human Resources at (707) 253-4303.  Napa County is an Equal Opportunity Employer.   ","https://www.indeed.com/cmp/County-of-Napa,-Ca?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spc6bghid7800&fromjk=9f903dd60e7165d6"
City of Tempe Arizona,Data & Research Analyst,"Tempe, AZ",3.2 out of 5,"$92,894 - $124,013 a year",Full time," This recruitment is open until the position is filled. First review of applications will occur in three weeks on June 13, 2024.  Annual Salary Range: $92,894 - $124,013  The City of Tempe offers a comprehensive benefits package including:  To view the employee benefit summary, please visit: Employee Benefit Summary  Department / Division: Fire, Medical, Rescue Department / Administration  Job Type: Full-Time Regular  Schedule: Monday – Friday, 8:00 a.m. – 5:00 p.m.  Job Number: RC#902095  DESCRIPTION The purpose of this position is to specialize in the collection, organization, analysis, and dissemination of data to support decision-making and strategic initiatives. Utilizes statistical techniques, create and present detailed analyses, charts, graphs, maps, and dashboards to internal and external stakeholders, ensuring information is accessible to non-experts. Engage in continuous process improvement through data-driven insights, maintain data quality and integrity, and foster professional relationships to enhance collaboration.  Duties include, but are not limited to the following:  MINIMUM QUALIFICATIONS Work Experience: Requires three (3) years of full-time experience developing and conducting research and analysis and/or applied social science research. Candidates must have the minimum amount of work experience. Years of experience are based upon a full-time work schedule (2,080 hours per year). The sum of an applicant’s full-time and/or part-time qualifying work experience must meet or exceed the stated minimum qualification. Education will not substitute for the required work experience; however, related unpaid and/or volunteer work experience may be used as qualifying work experience.  Education: Requires a bachelor’s degree from an accredited college or university with major course work in statistics, math, social sciences, public administration, finance, business administration or degree related to the core functions of this position. A master’s degree is preferred. The term “equivalent” means that directly related work experience exceeding the required work experience will substitute in equal time increments for college-level education, for example: one year of additional directly related work experience will substitute for one year of college education (30 credit hours).  ADDITIONAL REQUIREMENTS Must not be on the Office of Inspector General (OIG) list of Excluded Individuals/Entities (LEIE).  Applicants considered for this job classification must pass the following:  ESSENTIAL FUNCTIONS For a complete list of City of Tempe job descriptions go to: Job Descriptions | City of Tempe, AZ  This position is FLSA Exempt which means employees are not eligible for overtime compensation and/or compensatory time.  Employees in this position are represented by the United Arizona Employees Association (UAEA).  EQUAL EMPLOYMENT OPPORTUNITY: The City of Tempe is an Equal Opportunity / Reasonable Accommodation employer. The City does not discriminate on the basis of race, color, gender identity, sexual orientation, religion, national origin, familial status, age, disability, and United States military veteran status. Pursuant to the Americans with Disabilities Act, the City will make a reasonable accommodation(s) during the recruitment & selection process. Persons with a disability may request a reasonable accommodation by contacting Human Resources at 480-350-8276. Requests should be made as early as possible to allow time to arrange the accommodation. ",https://www.indeed.com/cmp/City-of-Tempe-Arizona?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spcc98go5a800&fromjk=14e9834d0f2da9ce
HOUSING PRESERVATION & DVLPMNT,Data Analyst for the Division of Property Management & Client Services,"100 Gold Street, New York, NY 11201",4.0 out of 5,"$59,116 - $67,983 a year",Full time,"Location NYC-ALL BOROS Department DPM A/C 1. A baccalaureate degree from an accredited college and two years of experience in community work or community centered activities in an area related to the duties described above; or  2. High school graduation or equivalent and six years of experience in community work or community centered activities in an area related to the duties as described above; or  3. Education and/or experience which is equivalent to ""1"" or ""2"" above. However, all candidates must have at least one year of experience as described in ""1"" above. The City of New York is an inclusive equal opportunity employer committed to recruiting and retaining a diverse workforce and providing a work environment that is free from discrimination and harassment based upon any legally protected status or protected characteristic, including but not limited to an individual's sex, race, color, ethnicity, national origin, age, religion, disability, sexual orientation, veteran status, gender identity, or pregnancy.  1. A baccalaureate degree from an accredited college and two years of experience in community work or community centered activities in an area related to the duties described above; or  2. High school graduation or equivalent and six years of experience in community work or community centered activities in an area related to the duties as described above; or  3. Education and/or experience which is equivalent to \""1\"" or \""2\"" above. However, all candidates must have at least one year of experience as described in \""1\"" above. The City of New York is an inclusive equal opportunity employer committed to recruiting and retaining a diverse workforce and providing a work environment that is free from discrimination and harassment based upon any legally protected status or protected characteristic, including but not limited to an individual's sex, race, color, ethnicity, national origin, age, religion, disability, sexual orientation, veteran status, gender identity, or pregnancy. Job ID 638753 Title code 56058 Civil service title COMMUNITY COORDINATOR Title classification Non-Competitive-5 Business title Data Analyst for the Division of Property Management & Client Services Posted until 2024-07-20 Number of positions 1 Work location 100 Gold Street",https://www.indeed.com/cmp/City-of-New-York?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spcia023jv000&fromjk=8fcf1d7b0d38558f
United Way of San Antonio & Bexar County,Impact Data Analyst – Dual Generation,"700 South Alamo Street, San Antonio, TX 78210",4.1 out of 5,"$65,000 - $70,000 a year",Full time,"      ABOUT US United Way of San Antonio and Bexar County unites the community to identify and solve our most critical issues. We are dedicated to improving people's lives and creating community-level change. Our work includes leading cross-sector collaborations, advocating for public policy changes and investing in programs that prevent problems from happening in the first place for those in need. Improving quality of life and advancing the greater good involves focusing in four impact areas: preparing children for kindergarten; empowering students to graduate and reach their full potential; helping individuals and families become self-sufficient; providing a safety net of services for those in crisis. JOB SUMMARY The role of Impact Data Analyst supports ongoing measurement, data, and evaluation work for United Way’s community impact investments and promotes community, collective impact, and individual program level progress. The Impact Data Analyst designs measurement processes, reviews and analyzes data, but also helps tell its story and facilitate its use towards continuous improvement in a collective impact environment. The role requires the application of technical skills including the sourcing and analysis of various types of quantitative and qualitative data as well as the design and implementation of data dashboards/visualizations and creation of reports. It includes the presentation of data and conclusions drawn to internal and external audiences. The Impact Data Analyst is charged to facilitate collective data conversations and provide individual support to United Way staff and partner agencies in building their capacity to use and apply data. The position is embedded in and collaborates with United Way’s Impact Data Team of six. See United Way’s website for more information on our overall Community Impact work.  This role is assigned to its Dual Generation Initiative, a multi-sector and multi-agency effort to support families with young children 0-10 years on both San Antonio’s Eastside and Westside. Its primary goals are to support families to achieve financial independence through a holistic effort encompassing simultaneous high quality whole family supports in the areas of family coaching, workforce development, child and youth development, and family well-being. For an overview of the concept of Two-Generation work see a high-level description by Ascend at the Aspen Institute. For information on the United Way of San Antonio Dual Generation initiative see the United Way website. The shared client management system AACN SYNC based on Salesforce is utilized to allow partner agencies to coordinate work with families served through the initiative. It houses the client-level progress and outcome data on the Dual Generation Initiative families supported by all partner agencies and is used to evaluate initiative outcomes over time. Supporting the use of the AACN SYNC platform, furthering its development to meet the evolving needs of the Dual Generation Initiative, and use of its data for analysis, reporting, learning, and action are at the core of the responsibilities of the position. PRIMARY DUTIES AND RESPONSIBILITES 2. Data Analysis and Interpretation 3. Performance Monitoring and Evaluation 4. Data Visualization, Reporting, and Storytelling 5. Collaboration and Support BENEFITS EDUCATION AND EXPERIENCE KNOWLEDGE, SKILLS & ABILITIES INFORMATION UNITED WAY COMPETENCIES Core Competencies (all United Way Professionals): Mission Focused, Relationship Oriented, Collaborator, Results Driven, Brand Steward WORK ENVIRONMENT PHYSICAL DEMANDS The above statements are intended to describe the general nature and level of work being performed by associates assigned to this classification. They are not to be construed as an exhaustive list of all responsibilities, duties and skills required of personnel so classified. All personnel may be required to perform duties outside of their normal responsibilities from time to time, as needed. The contents of this job description may change as deemed necessary by United Way of San Antonio and Bexar County. APPLY To submit your application visit https://recruiting.paylocity.com/recruiting/jobs/All/c1a895ce-f28e-4dac-88db-d5fb796d20f5/UNITED-WAY-OF-SAN-ANTONIO-BEXAR-COUNTY. United Way of San Antonio and Bexar County is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, disability, age, sexual orientation, gender identity, national origin, veteran status, or genetic information. United Way of San Antonio and Bexar County is committed to the full inclusion of all qualified individuals. As part of this commitment, UWSA will ensure that persons with disabilities are provided reasonable accommodations if reasonable accommodation is needed to participate in the job application, interview process, or to perform essential job functions, and/or to receive other benefits and privileges of employment. United Way of San Antonio and Bexar County | 700 South Alamo St., San Antonio TX, 78205 | www.unitedwaysatx.org",https://www.indeed.com/cmp/United-Way?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spcof8h3nb800&fromjk=58d95c322fbce771
Royal Technocrats,BI Analyst/Developer,"7447 Harwin Drive, Houston, TX 77036",,,,"BI Analyst/Developer: Send resume to Royal Technocrats, Inc. 7447 Harwin Dr, Suite 270, Houston, TX 77036 or email to hr@royaltechnocrats.com. ",https://www.indeed.com/cmp/Royal-Technocrats?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spcucsh3lm806&fromjk=1b29f510fa935ccb
US Department of the Air Force - Agency Wide,PROGRAM ANALYST -- DIRECT HIRE AUTHORITY,"Kirtland AFB, NM",4.5 out of 5,"$63,091 - $98,305 a year","Part time, Full time","Serves as a Program Analyst, within the Strategic Planning & Programs Branch. Assists the Directorate's Senior Planner in all the following areas:  ARE YOU USING YOUR EDUCATION TO QUALIFY? You MUST provide transcripts to support your educational claims. Education must be accredited by an accrediting institution recognized by the U.S. Department of Education.  FOREIGN EDUCATION: Education completed in foreign colleges or universities may be used to meet the requirements. You must show proof the education credentials have been deemed to be at least equivalent to that gained in conventional U.S. education program. It is your responsibility to provide such evidence when applying. Benefits A career with the U.S. government provides employees with a comprehensive benefits package. As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. Opens in a new windowLearn more about federal benefits.  Review our benefits Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent. Contact the hiring agency for more information on the specific benefits offered. You will be evaluated for this job based on how well you meet the qualifications above. Your resume is the key means we have for evaluating your skills, knowledge, and abilities as they relate to this position. Therefore, we encourage you to be clear and specific when describing your experience. You should list any relevant performance appraisals and incentive awards in your resume as that information may be taken into consideration during the selection process. If selected, you may be required to provide supporting documentation. Your resume must show relevant experience, job title, duties and accomplishments. Your resume must show complete information for each job entry to support minimum qualifications. The following information should be provided in your resume, but it is acceptable to provide elsewhere in your application package: employer's name, starting and end dates (Month/Year), hours per week, and pay plan, series and grade level (e.g. GS-0343-12) for relevant federal experience.  Click the apply button and attach the documents for a complete application package that consist of uploading resume, transcripts, certifications, and other documents such as Vet Docs (DD214), SF-50, etc.   *FAILURE TO SUBMIT A COMPLETE APPLICATION PACKAGE WILL RESULT IN AN INELIGIBLE RATING AND LOSS OF CONSIDERATION* Benefits A career with the U.S. government provides employees with a comprehensive benefits package. As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. Opens in a new windowLearn more about federal benefits.  Review our benefits Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent. Contact the hiring agency for more information on the specific benefits offered. Required Documents As a new or existing federal employee, you and your family may have access to a range of benefits. Your benefits depend on the type of position you have - whether you're a permanent, part-time, temporary or an intermittent employee. You may be eligible for the following benefits, however, check with your agency to make sure you're eligible under their policies. Interested applicants are required to submit (1) a resume not to exceed 4 pages, (2) an optional written response, not to exceed 2 pages, addressing how you meet the qualifications and competencies required and why you wish to be considered for the position (3) SF50 (if applicable), and (4) DD214 (if applicable).  NOTE: YOU MUST SUBMIT A COPY OF YOUR UNOFFICIAL TRANSCRIPTS FOR INITIAL APPLICATION. HOWEVER, IF SELECTED YOU WILL BE REQUIRED TO SUBMIT YOUR OFFICIAL TRANSCRIPTS. Education must be accredited by an accrediting institution recognized by the U.S. Department of Education in order for it to be credited towards qualifications. Therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the U.S. Department of Education. Failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating. How to Apply Click APPLY NOW to complete an application and upload resume (PDF or Word Doc) and/or additional documents (Transcripts, certifications, Vet Docs (DD214), SF-50).  To receive additional information about current and future job openings with AFCS via email notification, please register at www.Afciviliancareers.com and sign up to ""Get Career Updates.""  Equal Opportunity Employer. U.S. citizenship required. Must be of legal working age. For additional information on direct hire opportunities with the Air Force please click here. Fair and Transparent The Federal hiring process is set up to be fair and transparent. Please read the following guidance. Interested applicants are required to submit (1) a resume not to exceed 4 pages, (2) an optional written response, not to exceed 2 pages, addressing how you meet the qualifications and competencies required and why you wish to be considered for the position (3) SF50 (if applicable), and (4) DD214 (if applicable).  NOTE: YOU MUST SUBMIT A COPY OF YOUR UNOFFICIAL TRANSCRIPTS FOR INITIAL APPLICATION. HOWEVER, IF SELECTED YOU WILL BE REQUIRED TO SUBMIT YOUR OFFICIAL TRANSCRIPTS. Education must be accredited by an accrediting institution recognized by the U.S. Department of Education in order for it to be credited towards qualifications. Therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the U.S. Department of Education. Failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating. U.S. Citizens, Nationals or those who owe allegiance to the U.S.",https://www.indeed.com/cmp/US-Department-of-the-Air-Force---Agency-Wide?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spd5e3go5a801&fromjk=5a61c5384901721c
State of Illinois,"Web Developer (INFORMATION SYSTEMS ANALYST I, OPT. A)","100 South Grand Avenue East, Springfield, IL 62704",3.8 out of 5,"$6,688 - $9,745 a month",Full time,"Position Title: Information Systems Analyst I, Option A Agency : Department of Innovation and Technology Closing Date: 07/24/2024 Salary: $6,688-$9,745/month Job Type: Salaried County: Sangamon; Cook Number of Vacancies: 3 Plan/BU: RC063  This position is a union position; therefore, provisions of the relevant collective bargaining agreement/labor contract apply to the filling of this position. All applicants who want to be considered for this position MUST apply electronically through the illinois.jobs2web.com website. State of Illinois employees should click the link near the top left to apply through the SuccessFactors employee career portal. Applications submitted via email or any paper manner (mail, fax, hand delivery) will not be considered. Proof of educational coursework is required. Acceptable proof of coursework includes unofficial transcripts, copies of official transcripts, account records (including screenshots) of academic coursework, and any similar documents created by an academic institution.  Posting Identification Number 39700  Are you looking for a rewarding career with an organization that values their staff? The Department of Innovation & Technology (DoIT) is seeking to hire qualified candidates with the opportunity to work in a dynamic, creative thinking, problem solving environment. This position serves as a Web Developer, providing analysis to program and DoIT/DHS management for development, design, deployment, and maintenance of web-based systems using IBM AIX DB2 technologies, VB.Net, SQL Server and ASP.Net. In this role, you will develop follow-up reports for the monitoring the systems and cost projections of programs including the documentation of conceptual, general and detail designs. In addition, you will prepare, plan, and schedule system deployment, implementation, and successful rollout of newly revised applications. If you possess these knowledges, skills, abilities, and experience, we invite you to apply for this position to join the DoIT Team!  As a State of Illinois employee, you receive a comprehensive benefits package including:  For more information regarding State of Illinois Benefits follow this link: https://www2.illinois.gov/cms/benefits/Pages/default.aspx 30% Under general direction, serves as a Web Developer for the Department of Innovation & Technology (DoIT) supporting the Illinois Department of Human Services (DHS): 20% Confers with user staff regarding requirements for all applications: 20% Prepares, plans, and schedules for system deployment, implementation, and successful rollout of newly revised applications: 20% Writes, debugs, tests and documents new application or updates existing programs utilizing, Rational Application Developer, MS Team Foundation and Visual Studio: 5% Keeps abreast of new developments in the Information Technology field: 5% Performs other duties as required or assigned which are reasonably within the scope of duties enumerated above. NOTE: Applicants must possess the ability to meet ALL of the following conditions of employment, with or without reasonable accommodation, to be considered for this position.  The conditions of employment listed are incorporated and/or related to any duties included in the position description. Work Hours: 8:30-5:00, M-F Work Location: 100 South Grand Ave E, Springfield, Illinois, 62762 or 401 South Clinton Street, Chicago, Illinois 60607 Agency Contact: Hilary Weston Email: Hilary.Weston@illinois.gov Posting Group: Science, Technology, Engineering & Mathematics  This position DOES contain “Specialized Skills” (as that term is used in CBAs).  The Department of Innovation & Technology (DolT) is the state's IT agency delivering an enterprise approach to statewide technology, innovation and telecommunication services, as well as policy and standards development, lifecycle investment planning, and cybersecurity services. With over 1,500 employees, DolT delivers IT services and innovative solutions to customer agencies to improve services provided to Illinois residents, DolT offers employees the opportunity to advance their careers, develop new skills and reach their potential, both personally and professionally. DoIT is committed to promoting and preserving a workplace culture that embraces diversity and inclusion. We welcome and value employees with different backgrounds, life experiences and talents. It is the collective sum of our individual differences that provides a broad perspective, leading to greater innovation and achievement. In recruiting for our team, we recognize the unique contributions of each applicant regardless of culture, ethnicity, race, national origin, sex, gender identity and expression, age, religion, disability, and sexual orientation.  APPLICATION INSTRUCTIONS Use the “Apply” button at the top right or bottom right of this posting to begin the application process. If you are not already signed in, you will be prompted to do so. State employees should sign in to the career portal for State of Illinois employees – a link is available at the top left of the Illinois.jobs2web.com homepage in the blue ribbon. Non-State employees should log in on the using the “View Profile” link in the top right of the Illinois.jobs2web.com homepage in the blue ribbon. If you have never before signed in, you will be prompted to create an account. If you have questions about how to apply, please see the following resources: State employees: Log in to the career portal for State employees and review the Internal Candidate Application Job Aid Non-State employees: on Illinois.jobs2web.com – click “Application Procedures” in the footer of every page of the website.  The main form of communication will be through email. Please check your “junk mail”, “spam”, or “other” folder for communication(s) regarding any submitted application(s). You may receive emails from the following addresses:",https://www.indeed.com/cmp/State-of-Illinois?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spdb9jhie9800&fromjk=efa6a433869af897
Amentum,Data/Operations Research Analyst,"123 Main Street, Macdill AFB, FL 34695",3.8 out of 5,,Full time,"Amentum is seeking a Data/Operations Research analyst to support our client at MacDill AFB, FL. to provide on-site technical expertise and capability for assessing operations and analyzing plans, including support to contingency operations. Additional position duties include the ability to:   Job Requirements  Desired Qualifications  Amentum is proud to be an Equal Opportunity Employer. Our hiring practices provide equal opportunity for employment without regard to race, religion, color, sex, gender, national origin, age, United States military veteran’s status, ancestry, sexual orientation, marital status, family structure, medical condition including genetic characteristics or information, veteran status, or mental or physical disability so long as the essential functions of the job can be performed with or without reasonable accommodation, or any other protected category under federal, state, or local law.  Labor Law Posters  EEO including Disability/Protected Veterans",https://www.indeed.com/cmp/Amentum?campaignid=mobvjcmp&from=mobviewjob&tk=1i2spdhqp24ek000&fromjk=823696ddf39cddee
